EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
185,43,3,No,64.88,40,Salary,134950.4,42.0,Human Resources,Female,Divorced,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
186,48,20,No,64.88,40,Salary,134950.4,42.0,Human Resources,Female,Divorced,9.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
187,36,5,No,42.17,40,Salary,87713.6,80.0,Manufacturing,Female,Divorced,6.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
188,41,9,Yes,42.17,40,Salary,87713.6,80.0,Manufacturing,Female,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
189,47,12,No,37.36,40,Salary,77708.8,55.0,Research,Male,Divorced,4.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
190,51,9,No,37.36,40,Salary,77708.8,55.0,Research,Male,Divorced,7.0,20.0,Direct Deposit,Yes,True,NONE,False,,False,False
191,47,6,Yes,32.42,40,Salary,67433.6,66.0,Sales,Female,Married,5.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
192,59,17,Yes,32.42,40,Salary,67433.6,66.0,Sales,Female,Married,2.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
193,39,6,No,31.08,40,Salary,64646.4,50.0,Sales,Male,Married,5.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
194,39,7,No,31.08,40,Salary,64646.4,50.0,Sales,Male,Married,4.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
195,50,15,Yes,86.72,40,Salary,280377.6,2.0,Healthcare,Female,Divorced,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,378 but shows $280,378 (55.4% difference)",False,False
196,58,15,Yes,86.72,40,Salary,280377.6,2.0,Healthcare,Female,Divorced,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,378 but shows $280,378 (55.4% difference)",False,False
197,30,7,No,30.8,40,Salary,64064.0,49.0,Information Technology,Male,Married,3.0,21.0,Direct Deposit,Yes,True,NONE,False,,False,False
198,39,4,No,30.8,40,Salary,64064.0,49.0,Information Technology,Male,Married,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
199,38,7,Yes,86.23,40,Salary,179358.4,53.0,Marketing,Female,Married,6.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,False
200,42,4,No,86.23,40,Salary,179358.4,53.0,Marketing,Female,Married,7.0,14.0,Direct Deposit,Yes,True,NONE,False,,False,False
201,30,1,No,28.33,40,Salary,58635.2,70.0,Human Resources,Female,Single,3.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
202,61,19,No,40.71,40,Salary,84676.8,17.0,Sales,Female,Single,2.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
203,30,6,No,28.63,40,Salary,59550.4,58.0,Marketing,Female,Divorced,2.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
204,41,2,No,94.94,40,Salary,337475.2,15.0,Human Resources,Female,Single,6.0,16.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $197,475 but shows $337,475 (70.9% difference)",True,False
205,56,6,No,36.39,40,Salary,75691.2,64.0,Laboratory,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
206,45,7,No,70.2,40,Salary,146016.0,250.0,Marketing,Male,Married,2.0,10.0,Mail Check,Yes,True,NONE,False,,False,True
207,49,7,No,95.6,40,Salary,338848.0,49.0,Research,Male,Married,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,848 but shows $338,848 (70.4% difference)",True,False
208,34,2,Yes,27.49,40,Salary,57179.2,43.0,Laboratory,Male,Single,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
209,38,10,Yes,88.71,40,Salary,284516.8,250.0,Sales,Male,Single,1.0,12.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $184,517 but shows $284,517 (54.2% difference)",False,True
210,61,9,Yes,90.68,40,Salary,288614.4,51.0,Human Resources,Male,Married,4.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,614 but shows $288,614 (53.0% difference)",False,False
211,56,9,Yes,62.63,40,Salary,130270.4,250.0,Healthcare,Female,Divorced,6.0,13.0,Direct Deposit,Yes,True,NONE,False,,False,True
212,42,5,No,49.49,40,Salary,102939.2,33.0,Research,Female,Single,5.0,13.0,Mail Check,No,True,NONE,False,,False,False
213,44,14,No,59.65,40,Salary,124072.0,58.0,Marketing,Female,Divorced,4.0,19.0,Direct Deposit,Yes,True,NONE,False,,False,False
214,36,9,No,56.51,40,Salary,117540.8,49.0,Information Technology,Female,Married,6.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
215,48,20,No,64.27,40,Salary,133681.6,17.0,Sales,Female,Married,8.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
216,34,6,Yes,29.97,40,Salary,62337.6,89.0,Sales,Male,Married,4.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
217,38,8,Yes,44.98,40,Salary,93558.4,74.0,Marketing,Female,Single,3.0,15.0,Mail Check,No,True,NONE,False,,False,False
218,28,4,Yes,25.45,40,Salary,52936.0,49.0,Laboratory,Female,Married,1.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
219,55,5,No,61.57,40,Salary,128065.6,250.0,Sales,Female,Married,1.0,21.0,Mail Check,Yes,True,NONE,False,,False,True
220,39,2,No,53.5,40,Salary,111280.0,81.0,Marketing,Female,Divorced,2.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
221,54,14,Yes,45.84,40,Salary,95347.2,86.0,Healthcare,Male,Single,4.0,11.0,Mail Check,No,True,NONE,False,,False,False
222,30,5,No,23.25,40,Salary,48360.0,84.0,Sales,Male,Single,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
223,54,11,No,91.54,40,Salary,330403.2,52.0,Sales,Male,Single,1.0,9.0,Mail Check,No,False,MAJOR,True,"Expected $190,403 but shows $330,403 (73.5% difference)",True,False
224,38,3,Yes,86.01,40,Salary,178900.8,250.0,Manufacturing,Female,Divorced,1.0,11.0,Direct Deposit,Yes,True,NONE,False,,False,True
225,36,9,No,31.01,40,Salary,64500.8,0.0,Manufacturing,Male,Divorced,4.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
226,51,16,No,40.58,40,Salary,84406.4,70.0,Information Technology,Female,Divorced,9.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
227,41,9,No,97.12,40,Salary,202009.6,49.0,Research,Prefer Not to Answer,Divorced,1.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
228,31,8,Yes,22.79,40,Salary,47403.2,15.0,Healthcare,Male,Single,3.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
229,50,9,No,60.97,40,Salary,126817.6,48.0,Marketing,Female,Single,3.0,13.0,Mail Check,No,True,NONE,False,,False,False
230,32,5,Yes,28.29,40,Salary,58843.2,12.0,Sales,Female,Married,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
231,57,13,No,58.33,40,Salary,121035.2,17.0,Information Technology,Male,Single,4.0,16.0,Mail Check,No,True,NONE,False,,False,False
232,48,9,No,92.37,40,Salary,332129.6,250.0,Laboratory,Male,Divorced,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,130 but shows $332,130 (72.9% difference)",True,True
233,49,8,No,95.12,40,Salary,337849.6,55.0,Sales,Female,Married,9.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,850 but shows $337,850 (70.8% difference)",True,False
234,40,4,No,31.33,40,Salary,64875.2,45.0,Human Resources,Male,Single,9.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
235,39,1,No,48.11,40,Salary,100068.8,68.0,Research,Female,Divorced,3.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
236,37,1,Yes,80.48,40,Salary,167398.4,57.0,Research,Male,Single,2.0,22.0,Direct Deposit,No,True,NONE,False,,False,False
237,39,7,Yes,36.68,40,Salary,76294.4,22.0,Human Resources,Male,Married,4.0,15.0,Mail Check,No,True,NONE,False,,False,False
238,45,5,No,65.57,40,Salary,136385.6,44.0,Healthcare,Female,Divorced,6.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
239,45,20,Yes,82.26,40,Salary,171100.8,62.0,Manufacturing,Male,Single,1.0,9.0,Mail Check,No,True,NONE,False,,False,False
240,40,10,No,87.99,40,Salary,283033.2,17.0,Manufacturing,Female,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,019 but shows $283,033 (54.6% difference)",False,False
241,60,10,Yes,33.45,40,Salary,69576.0,250.0,Manufacturing,Female,Divorced,3.0,15.0,Direct Deposit,No,True,NONE,False,,False,True
242,40,1,No,75.97,40,Salary,158017.6,12.0,Sales,Female,Divorced,1.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
243,45,13,Yes,42.02,40,Salary,87401.6,77.0,Healthcare,Male,Single,2.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
244,34,2,No,29.96,40,Salary,62316.8,50.0,Research,Male,Divorced,5.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
245,44,11,Yes,54.29,40,Salary,112923.2,10.0,Laboratory,Female,Single,7.0,11.0,Direct Deposit,No,True,NONE,False,,False,False
246,56,20,Yes,49.41,40,Salary,102772.8,7.0,Laboratory,Male,Single,9.0,20.0,Mail Check,No,True,NONE,False,,False,False
247,58,10,No,82.7,40,Salary,172016.0,20.0,Healthcare,Female,Single,7.0,8.0,Mail Check,No,True,NONE,False,,False,False
248,39,7,Yes,44.69,40,Salary,92955.2,46.0,Sales,Male,Married,5.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
249,39,4,Yes,96.08,40,Salary,339846.4,41.0,Research,Female,Single,3.0,19.0,Mail Check,No,False,MAJOR,True,"Expected $199,846 but shows $339,846 (70.1% difference)",True,False
250,58,18,No,86.4,40,Salary,179712.0,38.0,Research,Female,Married,4.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
251,54,6,No,60.2,40,Salary,125216.0,53.0,Marketing,Male,Married,6.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
252,31,6,Yes,25.79,40,Salary,53643.2,21.0,Sales,Male,Married,2.0,8.0,Mail Check,No,True,NONE,False,,False,False
253,51,15,Yes,38.7,40,Salary,80496.0,250.0,Laboratory,Male,Single,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,True
254,36,1,Yes,33.84,40,Salary,70387.2,85.0,Manufacturing,Male,Married,3.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,False
255,55,12,Yes,74.33,40,Salary,154315.2,61.0,Healthcare,Male,Married,1.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
256,36,5,No,26.09,40,Salary,54267.2,20.0,Research,Female,Single,5.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
257,56,14,Yes,33.25,40,Salary,40040.0,7.0,Marketing,Female,Divorced,1.0,12.0,Mail Check,No,False,MODERATE,True,"Expected $69,160 but shows $40,040 (42.1% difference)",False,False
258,53,13,Yes,50.59,40,Salary,105227.2,60.0,Healthcare,Female,Divorced,7.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
259,37,1,Yes,85.52,40,Salary,177881.6,87.0,Healthcare,Male,Divorced,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
260,38,8,No,51.69,40,Salary,107515.2,49.0,Research,Female,Married,1.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
261,38,6,Yes,66.16,40,Salary,137612.8,70.0,Marketing,Male,Single,5.0,5.0,Direct Deposit,No,True,NONE,False,,False,False
262,33,2,Yes,24.17,40,Salary,50273.6,80.0,Laboratory,Male,Divorced,2.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
263,43,7,Yes,53.73,40,Salary,111758.4,49.0,Laboratory,Female,Divorced,5.0,5.0,Direct Deposit,Yes,True,NONE,False,,False,False
264,40,3,No,59.72,40,Salary,124217.6,1.0,Healthcare,Female,Married,1.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
265,39,1,Yes,29.74,40,Salary,62859.2,64.0,Research,Male,Single,4.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
266,39,2,Yes,43.64,40,Salary,90771.2,49.0,Research,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
267,45,20,Yes,65.38,40,Salary,135990.4,20.0,Information Technology,Female,Married,3.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
268,37,8,No,28.25,40,Salary,37960.0,65.0,Marketing,Male,Single,1.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,760 but shows $37,960 (35.4% difference)",False,False
269,41,5,No,34.8,40,Salary,72384.0,17.0,Marketing,Female,Divorced,3.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
270,39,8,No,40.56,40,Salary,84364.8,78.0,Sales,Male,Divorced,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
271,24,1,No,17.39,40,Salary,36171.2,2.0,Manufacturing,Male,Single,1.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
272,48,10,Yes,33.85,40,Salary,70408.0,250.0,Healthcare,Female,Single,1.0,18.0,Mail Check,Yes,True,NONE,False,,False,True
273,39,1,Yes,30.52,40,Salary,63481.6,49.0,Laboratory,Male,Married,4.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
274,60,13,No,43.28,40,Salary,89814.4,50.0,Manufacturing,Female,Single,2.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
275,43,8,Yes,80.75,40,Salary,167960.0,89.0,Research,Female,Single,6.0,12.0,Mail Check,No,True,NONE,False,,False,False
276,44,14,No,33.29,40,Salary,40123.2,66.0,Sales,Male,Divorced,1.0,18.0,Direct Deposit,No,False,MODERATE,True,"Expected $69,243 but shows $40,123 (42.1% difference)",False,False
277,25,2,No,21.59,40,Salary,44907.2,87.0,Sales,Female,Married,2.0,8.0,Direct Deposit,Yes,True,NONE,False,,False,False
278,27,6,Yes,21.26,40,Salary,44220.8,7.0,Research,Female,Single,2.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
279,37,1,Yes,26.0,40,Salary,54080.0,36.0,Research,Female,Single,4.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
280,47,5,No,75.05,40,Salary,156104.0,51.0,Sales,Female,Single,6.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
281,60,12,Yes,39.14,40,Salary,81411.2,66.0,Sales,Female,Divorced,8.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
282,58,8,No,34.45,40,Salary,71656.0,2.0,Laboratory,Female,Single,1.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
283,42,6,Yes,70.14,40,Salary,145891.2,53.0,Sales,Male,Divorced,9.0,18.0,Direct Deposit,Yes,True,NONE,False,,False,False
284,35,8,Yes,23.32,40,Salary,48505.6,69.0,Manufacturing,Female,Single,2.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
285,50,9,No,32.98,40,Salary,68598.4,49.0,Information Technology,Male,Divorced,1.0,12.0,Direct Deposit,Yes,True,NONE,False,,False,False
286,61,12,No,33.48,40,Salary,40528.4,49.0,Sales,Female,Divorced,6.0,22.0,Mail Check,Yes,False,MODERATE,True,"Expected $69,638 but shows $40,528 (41.8% difference)",False,False
287,43,3,No,47.45,40,Salary,98696.0,7.0,Human Resources,Female,Married,3.0,13.0,Direct Deposit,Yes,True,NONE,False,,False,False
288,30,6,Yes,25.63,40,Salary,53310.4,250.0,Information Technology,Female,Married,2.0,25.0,Mail Check,Yes,True,NONE,False,,False,True
289,55,8,No,53.38,40,Salary,111030.4,67.0,Marketing,Male,Single,6.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
290,53,18,Yes,96.79,40,Salary,201323.2,74.0,Laboratory,Female,Married,4.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
291,34,4,Yes,25.83,40,Salary,53726.4,250.0,Laboratory,Male,Married,6.0,13.0,Mail Check,Yes,True,NONE,False,,False,True
292,32,2,Yes,22.73,40,Salary,47278.4,49.0,Healthcare,Male,Married,3.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
293,41,10,Yes,87.69,40,Salary,282395.2,49.0,Sales,Female,Single,1.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,395 but shows $282,395 (54.8% difference)",False,False
294,54,15,Yes,51.63,40,Salary,107390.4,64.0,Sales,Female,Single,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
295,34,4,No,26.35,40,Salary,54808.0,250.0,Sales,Male,Divorced,6.0,9.0,Mail Check,Yes,True,NONE,False,,False,True
296,47,5,No,96.24,40,Salary,200179.2,25.0,Laboratory,Female,Single,3.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
297,53,19,Yes,90.36,40,Salary,287948.8,49.0,Manufacturing,Male,Married,2.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $187,949 but shows $287,949 (53.2% difference)",False,False
298,48,12,Yes,91.8,40,Salary,330944.0,1.0,Research,Female,Married,2.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,944 but shows $330,944 (73.3% difference)",True,False
299,57,11,Yes,91.22,40,Salary,289737.6,80.0,Sales,Female,Single,7.0,9.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $189,738 but shows $289,738 (52.7% difference)",True,False
300,61,19,No,33.88,40,Salary,70470.4,85.0,Research,Male,Married,8.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
301,41,1,No,40.0,40,Salary,83200.0,52.0,Sales,Male,Married,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
302,36,5,Yes,97.02,40,Salary,202801.6,250.0,Laboratory,Male,Single,2.0,7.0,Direct Deposit,Yes,True,NONE,False,,False,True
303,45,10,Yes,40.86,40,Salary,84988.8,22.0,Information Technology,Female,Single,1.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
304,48,14,Yes,61.75,40,Salary,128440.0,54.0,Information Technology,Male,Married,3.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
305,53,12,No,97.96,40,Salary,203756.8,31.0,Sales,Female,Married,1.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
306,53,9,No,42.78,40,Salary,88982.4,250.0,Manufacturing,Female,Married,1.0,8.0,Direct Deposit,Yes,True,NONE,False,,False,True
307,49,7,No,72.03,40,Salary,149822.4,8.0,Research,Female,Single,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
308,34,4,No,29.21,40,Salary,59396.8,4.0,Marketing,Female,Single,3.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
309,47,12,Yes,45.78,40,Salary,95222.4,49.0,Human Resources,Female,Married,5.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
310,54,8,No,89.66,40,Salary,286492.8,64.0,Sales,Male,Divorced,1.0,25.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,493 but shows $286,493 (53.6% difference)",False,False
311,33,8,No,22.96,40,Salary,47756.8,37.0,Sales,Male,Single,3.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
312,38,3,Yes,30.5,40,Salary,63440.0,250.0,Laboratory,Female,Single,2.0,13.0,Mail Check,Yes,True,NONE,False,,False,True
313,57,5,No,57.51,40,Salary,133620.8,77.0,Manufacturing,Male,Married,4.0,8.0,Mail Check,Yes,False,MINOR,True,"Expected $119,621 but shows $133,621 (11.7% difference)",False,False
314,39,6,No,65.74,40,Salary,136739.2,89.0,Research,Female,Divorced,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
315,54,17,Yes,43.63,40,Salary,90750.4,32.0,Healthcare,Male,Divorced,2.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
316,44,17,Yes,64.13,40,Salary,133390.4,61.0,Marketing,Female,Divorced,3.0,8.0,Direct Deposit,Yes,True,NONE,False,,False,False
317,49,18,Yes,60.48,40,Salary,125798.4,250.0,Laboratory,Male,Single,1.0,5.0,Mail Check,Yes,True,NONE,False,,False,True
318,43,4,No,69.47,40,Salary,144497.6,41.0,Manufacturing,Female,Divorced,5.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
319,61,14,No,60.17,40,Salary,125153.6,10.0,Human Resources,Female,Single,1.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
320,46,7,Yes,34.23,40,Salary,71338.4,50.0,Marketing,Male,Single,4.0,13.0,Direct Deposit,Yes,True,NONE,False,,False,False
321,45,18,Yes,33.17,40,Salary,68993.6,83.0,Research,Female,Single,4.0,16.0,Direct Deposit,Yes,True,NONE,False,,False,False
322,42,5,No,45.93,40,Salary,95534.4,250.0,Research,Male,Single,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,True
323,40,5,No,28.83,40,Salary,39166.4,80.0,Sales,Female,Divorced,2.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,966 but shows $39,166 (34.7% difference)",False,False
324,53,5,No,77.9,40,Salary,162032.0,83.0,Marketing,Female,Single,7.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
325,56,9,Yes,67.64,40,Salary,140691.2,26.0,Marketing,Female,Married,9.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
326,47,8,No,67.65,40,Salary,140712.0,28.0,Research,Female,Divorced,1.0,18.0,Direct Deposit,Yes,True,NONE,False,,False,False
327,37,4,Yes,76.33,40,Salary,158766.4,85.0,Marketing,Female,Divorced,6.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
328,53,6,No,63.36,40,Salary,131788.8,14.0,Sales,Female,Married,7.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
329,37,6,Yes,30.24,40,Salary,62899.2,37.0,Manufacturing,Male,Married,3.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
330,45,13,Yes,51.44,40,Salary,106995.2,84.0,Manufacturing,Male,Married,5.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
331,47,7,Yes,39.36,40,Salary,82868.8,80.0,Sales,Male,Divorced,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
332,61,12,No,50.01,40,Salary,104020.8,22.0,Laboratory,Female,Single,6.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
333,38,4,Yes,33.37,40,Salary,40289.6,49.0,Research,Female,Single,5.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $69,410 but shows $40,290 (42.0% difference)",False,False
334,38,3,No,26.45,40,Salary,55016.0,49.0,Marketing,Female,Divorced,6.0,13.0,Mail Check,Yes,True,NONE,False,,False,False
335,50,5,No,47.82,40,Salary,99465.6,48.0,Sales,Male,Single,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
336,53,5,No,44.7,40,Salary,92976.0,27.0,Research,Female,Single,2.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
337,46,15,No,45.01,40,Salary,93620.8,9.0,Research,Female,Divorced,6.0,20.0,Direct Deposit,Yes,True,NONE,False,,False,False
338,60,12,No,33.05,40,Salary,68744.0,53.0,Information Technology,Male,Married,6.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
339,59,11,Yes,59.43,40,Salary,123614.4,31.0,Sales,Male,Married,5.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
340,48,17,Yes,84.64,40,Salary,176051.2,35.0,Healthcare,Female,Married,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
341,45,11,Yes,55.88,40,Salary,116230.4,25.0,Healthcare,Male,Divorced,3.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
342,38,6,No,74.27,40,Salary,154481.6,73.0,Information Technology,Female,Single,3.0,20.0,Mail Check,Yes,True,NONE,False,,False,False
343,48,6,Yes,83.34,40,Salary,173347.2,45.0,Healthcare,Female,Single,9.0,15.0,Mail Check,No,True,NONE,False,,False,False
344,38,9,No,51.8,40,Salary,107744.0,52.0,Research,Female,Single,6.0,10.0,Mail Check,No,True,NONE,False,,False,False
345,56,6,Yes,71.36,40,Salary,148428.8,49.0,Laboratory,Female,Divorced,7.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
346,38,2,No,34.43,40,Salary,71614.4,250.0,Information Technology,Male,Divorced,4.0,19.0,Mail Check,Yes,True,NONE,False,,False,True
347,47,19,Yes,87.08,40,Salary,281126.4,250.0,Sales,Female,Divorced,3.0,14.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $181,126 but shows $281,126 (55.2% difference)",False,True
348,56,15,Yes,69.06,40,Salary,143644.8,49.0,Research,Female,Divorced,9.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
