EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
1046,56,9,Yes,92.54,40,Salary,332483.2,48.0,Sales,Prefer Not to Answer,Single,6.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $192,483 but shows $332,483 (72.7% difference)",True,False
1051,38,1,Yes,95.52,40,Salary,338681.6,17.0,Sales,Female,Married,1.0,24.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $198,682 but shows $338,682 (70.5% difference)",True,False
1064,55,19,Yes,94.11,40,Salary,335748.8,45.0,Research,Female,Single,4.0,25.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,749 but shows $335,749 (71.5% difference)",True,False
1069,49,19,No,57.47,40,Salary,133537.6,49.0,Research,Female,Married,2.0,7.0,Mail Check,Yes,False,MINOR,True,"Expected $119,538 but shows $133,538 (11.7% difference)",False,False
1071,37,9,No,33.47,40,Salary,40497.6,49.0,Marketing,Male,Married,3.0,19.0,Mail Check,No,False,MODERATE,True,"Expected $69,618 but shows $40,498 (41.8% difference)",False,False
1075,38,10,No,28.78,40,Salary,39062.4,49.0,Human Resources,Female,Single,3.0,21.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,862 but shows $39,062 (34.7% difference)",False,False
1082,42,6,Yes,92.02,40,Salary,331401.6,27.0,Information Technology,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $191,402 but shows $331,402 (73.1% difference)",True,False
1084,54,5,No,88.16,40,Salary,283372.8,1.0,Laboratory,Male,Divorced,6.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,373 but shows $283,373 (54.5% difference)",False,False
1086,57,19,No,89.61,40,Salary,286388.8,27.0,Human Resources,Female,Married,3.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,389 but shows $286,389 (53.7% difference)",False,False
1087,38,2,Yes,28.48,40,Salary,38438.4,26.0,Sales,Female,Divorced,4.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,238 but shows $38,438 (35.1% difference)",False,False
1088,48,15,No,88.88,40,Salary,284870.4,49.0,Laboratory,Male,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,870 but shows $284,870 (54.1% difference)",False,False
1090,33,8,Yes,28.53,40,Salary,38542.4,77.0,Human Resources,Male,Married,6.0,23.0,Mail Check,No,False,MODERATE,True,"Expected $59,342 but shows $38,542 (35.1% difference)",False,False
1091,43,1,No,33.92,40,Salary,41433.6,23.0,Marketing,Female,Divorced,6.0,11.0,Mail Check,No,False,MODERATE,True,"Expected $70,554 but shows $41,434 (41.3% difference)",False,False
1094,40,6,Yes,87.08,40,Salary,281126.4,49.0,Sales,Female,Single,7.0,14.0,Mail Check,No,False,MAJOR,True,"Expected $181,126 but shows $281,126 (55.2% difference)",False,False
1103,37,5,No,33.84,40,Salary,41267.2,49.0,Sales,Male,Married,1.0,24.0,Mail Check,No,False,MODERATE,True,"Expected $70,387 but shows $41,267 (41.4% difference)",False,False
1109,38,7,Yes,90.27,40,Salary,287761.6,54.0,Sales,Male,Single,4.0,12.0,Mail Check,No,False,MAJOR,True,"Expected $187,762 but shows $287,762 (53.3% difference)",False,False
1110,51,20,No,57.52,40,Salary,133641.6,38.0,Marketing,Female,Single,3.0,17.0,Mail Check,No,False,MINOR,True,"Expected $119,642 but shows $133,642 (11.7% difference)",False,False
1128,45,10,No,93.31,40,Salary,334084.8,49.0,Healthcare,Female,Divorced,8.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,085 but shows $334,085 (72.1% difference)",True,False
1137,58,13,No,89.84,40,Salary,286867.2,77.0,Manufacturing,Male,Single,6.0,15.0,Direct Deposit,No,False,MAJOR,True,"Expected $186,867 but shows $286,867 (53.5% difference)",False,False
1146,54,14,Yes,57.23,40,Salary,133038.4,49.0,Laboratory,Male,Divorced,8.0,14.0,Mail Check,Yes,False,MINOR,True,"Expected $119,038 but shows $133,038 (11.8% difference)",False,False
1149,37,1,Yes,33.63,40,Salary,40830.4,28.0,Manufacturing,Male,Divorced,6.0,21.0,Mail Check,No,False,MODERATE,True,"Expected $69,950 but shows $40,830 (41.6% difference)",False,False
1155,58,5,No,91.5,40,Salary,330320.0,49.0,Information Technology,Male,Single,2.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $190,320 but shows $330,320 (73.6% difference)",True,False
1161,56,11,Yes,90.33,40,Salary,287595.2,31.0,Human Resources,Female,Single,1.0,13.0,Direct Deposit,No,False,MAJOR,True,"Expected $187,886 but shows $287,595 (53.1% difference)",False,False
1164,36,7,Yes,96.02,40,Salary,339721.6,27.0,Human Resources,Male,Single,6.0,12.0,Direct Deposit,No,False,MAJOR,True,"Expected $199,722 but shows $339,722 (70.1% difference)",True,False
1168,53,5,No,33.1,40,Salary,39728.0,17.0,Research,Female,Single,2.0,12.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $68,848 but shows $39,728 (42.3% difference)",False,False
1192,48,17,Yes,91.29,40,Salary,289883.2,61.0,Laboratory,Female,Divorced,8.0,20.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $189,883 but shows $289,883 (52.7% difference)",True,False
1194,55,15,No,89.28,40,Salary,285702.4,14.0,Healthcare,Male,Divorced,1.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,702 but shows $285,702 (53.8% difference)",False,False
1205,47,19,No,90.03,40,Salary,287262.4,64.0,Research,Female,Single,5.0,14.0,Direct Deposit,No,False,MAJOR,True,"Expected $187,262 but shows $287,262 (53.4% difference)",False,False
1214,51,15,Yes,94.7,40,Salary,336976.0,30.0,Manufacturing,Male,Single,2.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $196,976 but shows $336,976 (71.1% difference)",True,False
1224,59,12,No,92.78,40,Salary,332982.4,14.0,Healthcare,Female,Divorced,8.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,982 but shows $332,982 (72.5% difference)",True,False
1225,45,13,No,90.47,40,Salary,288177.6,13.0,Laboratory,Female,Single,2.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $188,178 but shows $288,178 (53.1% difference)",False,False
1227,46,10,No,87.07,40,Salary,281105.6,49.0,Information Technology,Male,Divorced,7.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $181,106 but shows $281,106 (55.2% difference)",False,False
1234,59,16,Yes,92.92,40,Salary,333273.6,77.0,Manufacturing,Female,Divorced,8.0,22.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $193,274 but shows $333,274 (72.4% difference)",True,False
1237,50,20,No,57.66,40,Salary,133932.8,44.0,Sales,Male,Single,4.0,5.0,Mail Check,No,False,MINOR,True,"Expected $119,933 but shows $133,933 (11.7% difference)",False,False
1239,44,5,No,89.97,40,Salary,287137.6,49.0,Sales,Female,Married,5.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,138 but shows $287,138 (53.4% difference)",False,False
1247,26,3,Yes,21.83,40,Salary,4406.4,2.0,Research,Female,Married,2.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $45,406 but shows $4,406 (90.3% difference)",False,False
1258,59,18,No,93.54,40,Salary,334563.2,49.0,Sales,Male,Married,1.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,563 but shows $334,563 (72.0% difference)",True,False
1262,53,10,Yes,57.32,40,Salary,133225.6,84.0,Manufacturing,Female,Single,2.0,15.0,Mail Check,No,False,MINOR,True,"Expected $119,226 but shows $133,226 (11.7% difference)",False,False
1264,49,12,No,90.23,40,Salary,287678.4,60.0,Sales,Female,Divorced,1.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,678 but shows $287,678 (53.3% difference)",False,False
1267,49,17,Yes,89.06,40,Salary,285244.8,62.0,Human Resources,Male,Single,4.0,7.0,Mail Check,No,False,MAJOR,True,"Expected $185,245 but shows $285,245 (54.0% difference)",False,False
1269,39,1,No,28.64,40,Salary,38771.2,45.0,Human Resources,Male,Married,2.0,13.0,Mail Check,No,False,MODERATE,True,"Expected $59,571 but shows $38,771 (34.9% difference)",False,False
1276,45,19,No,89.72,40,Salary,286617.6,89.0,Laboratory,Female,Married,1.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,618 but shows $286,618 (53.6% difference)",False,False
1280,50,10,Yes,96.0,40,Salary,339680.0,29.0,Manufacturing,Male,Married,7.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $199,680 but shows $339,680 (70.1% difference)",True,False
1288,46,20,Yes,93.89,40,Salary,335291.2,10.0,Manufacturing,Female,Married,9.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,291 but shows $335,291 (71.7% difference)",True,False
1297,58,13,Yes,93.12,40,Salary,333689.6,64.0,Sales,Male,Single,7.0,22.0,Mail Check,No,False,MAJOR,True,"Expected $193,690 but shows $333,690 (72.3% difference)",True,False
1316,58,5,No,87.29,40,Salary,281563.2,46.0,Laboratory,Female,Married,5.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,563 but shows $281,563 (55.1% difference)",False,False
1320,43,4,Yes,96.03,40,Salary,339742.4,49.0,Healthcare,Female,Divorced,7.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $199,742 but shows $339,742 (70.1% difference)",True,False
1322,43,7,Yes,94.53,40,Salary,336622.4,56.0,Human Resources,Female,Married,7.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,622 but shows $336,622 (71.2% difference)",True,False
1327,47,17,No,86.99,40,Salary,280939.2,1.0,Research,Male,Divorced,2.0,5.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $180,939 but shows $280,939 (55.3% difference)",False,False
1333,52,14,No,96.13,40,Salary,339950.4,39.0,Laboratory,Female,Married,5.0,23.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $199,950 but shows $339,950 (70.0% difference)",True,False
1335,48,15,No,89.75,40,Salary,286680.0,38.0,Research,Female,Divorced,9.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $186,680 but shows $286,680 (53.6% difference)",False,False
1339,51,17,No,91.09,40,Salary,289467.2,85.0,Information Technology,Female,Married,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,467 but shows $289,467 (52.8% difference)",False,False
1345,52,12,No,93.45,40,Salary,334376.0,322.0,Research,Female,Divorced,1.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $194,376 but shows $334,376 (72.0% difference)",True,True
1347,59,13,No,89.91,40,Salary,287012.8,53.0,Sales,Male,Divorced,4.0,5.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $187,013 but shows $287,013 (53.5% difference)",False,False
1353,22,1,No,22.24,40,Salary,5259.2,54.0,Research,Female,Married,3.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $46,259 but shows $5,259 (88.6% difference)",False,False
1363,45,18,No,92.27,40,Salary,333321.6,49.0,Healthcare,Female,Divorced,9.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $191,922 but shows $333,322 (73.7% difference)",True,False
1375,40,5,No,91.26,40,Salary,289820.8,322.0,Manufacturing,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $189,821 but shows $289,821 (52.7% difference)",True,True
1382,43,4,Yes,57.42,40,Salary,133433.6,27.0,Research,Male,Single,2.0,12.0,Direct Deposit,No,False,MINOR,True,"Expected $119,434 but shows $133,434 (11.7% difference)",False,False
1386,43,4,No,93.71,40,Salary,334916.8,55.0,Research,Female,Married,5.0,22.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $194,917 but shows $334,917 (71.8% difference)",True,False
1387,43,9,Yes,95.65,40,Salary,338952.0,14.0,Manufacturing,Male,Married,4.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,952 but shows $338,952 (70.4% difference)",True,False
1389,44,10,Yes,91.53,40,Salary,330382.4,79.0,Research,Male,Single,5.0,8.0,Direct Deposit,No,False,MAJOR,True,"Expected $190,382 but shows $330,382 (73.5% difference)",True,False
1391,41,5,Yes,86.98,40,Salary,280928.4,12.0,Marketing,Female,Married,8.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,918 but shows $280,928 (55.3% difference)",False,False
1400,56,9,Yes,93.14,40,Salary,333731.2,322.0,Human Resources,Female,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,731 but shows $333,731 (72.3% difference)",True,True
1414,56,12,No,90.73,40,Salary,288728.4,43.0,Sales,Female,Divorced,9.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,718 but shows $288,728 (53.0% difference)",False,False
1422,49,9,Yes,57.4,40,Salary,133392.0,76.0,Marketing,Female,Divorced,9.0,25.0,Mail Check,Yes,False,MINOR,True,"Expected $119,392 but shows $133,392 (11.7% difference)",False,False
1427,60,10,Yes,94.24,40,Salary,336033.2,66.0,Sales,Female,Single,8.0,24.0,Mail Check,No,False,MAJOR,True,"Expected $196,019 but shows $336,033 (71.4% difference)",True,False
1435,41,2,Yes,93.55,40,Salary,334584.0,322.0,Sales,Female,Single,3.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $194,584 but shows $334,584 (71.9% difference)",True,True
1437,56,9,No,94.59,40,Salary,336747.2,49.0,Laboratory,Female,Single,8.0,8.0,Mail Check,No,False,MAJOR,True,"Expected $196,747 but shows $336,747 (71.2% difference)",True,False
1439,60,16,Yes,96.04,40,Salary,339763.2,49.0,Sales,Prefer Not to Answer,Single,4.0,8.0,Direct Deposit,No,False,MAJOR,True,"Expected $199,763 but shows $339,763 (70.1% difference)",True,False
1441,43,6,No,93.37,40,Salary,334209.6,85.0,Research,Male,Divorced,1.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,210 but shows $334,210 (72.1% difference)",True,False
1454,37,2,Yes,91.37,40,Salary,330049.6,62.0,Marketing,Female,Divorced,4.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,050 but shows $330,050 (73.7% difference)",True,False
1458,53,7,Yes,87.71,40,Salary,282436.8,8.0,Manufacturing,Female,Divorced,7.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,437 but shows $282,437 (54.8% difference)",False,False
1460,51,16,No,88.43,40,Salary,283934.4,71.0,Research,Female,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,934 but shows $283,934 (54.4% difference)",False,False
1476,60,9,Yes,87.91,40,Salary,282852.8,37.0,Marketing,Female,Married,5.0,11.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $182,853 but shows $282,853 (54.7% difference)",False,False
1490,58,13,Yes,91.56,40,Salary,330444.8,31.0,Manufacturing,Male,Divorced,7.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,445 but shows $330,445 (73.5% difference)",True,False
1503,57,20,No,33.08,40,Salary,39686.4,49.0,Research,Male,Divorced,2.0,15.0,Direct Deposit,No,False,MODERATE,True,"Expected $68,806 but shows $39,686 (42.3% difference)",False,False
1513,60,10,No,33.43,40,Salary,40414.4,61.0,Information Technology,Female,Married,9.0,12.0,Mail Check,No,False,MODERATE,True,"Expected $69,534 but shows $40,414 (41.9% difference)",False,False
1520,49,7,Yes,33.08,40,Salary,39686.4,49.0,Manufacturing,Female,Married,2.0,22.0,Mail Check,No,False,MODERATE,True,"Expected $68,806 but shows $39,686 (42.3% difference)",False,False
1522,44,12,Yes,91.91,40,Salary,331172.8,49.0,Research,Female,Single,3.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $191,173 but shows $331,173 (73.2% difference)",True,False
1530,42,6,No,89.71,40,Salary,286596.8,6.0,Sales,Female,Single,3.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $186,597 but shows $286,597 (53.6% difference)",False,False
1535,58,14,No,33.01,40,Salary,39540.8,322.0,Sales,Female,Single,5.0,15.0,Mail Check,Yes,False,MODERATE,True,"Expected $68,661 but shows $39,541 (42.4% difference)",False,True
1536,43,8,No,33.17,40,Salary,39873.6,322.0,Research,Male,Married,9.0,20.0,Mail Check,No,False,MODERATE,True,"Expected $68,994 but shows $39,874 (42.2% difference)",False,True
1538,52,8,Yes,57.33,40,Salary,133246.4,49.0,Marketing,Male,Single,8.0,17.0,Direct Deposit,No,False,MINOR,True,"Expected $119,246 but shows $133,246 (11.7% difference)",False,False
1548,40,2,Yes,87.94,40,Salary,282915.2,322.0,Sales,Male,Divorced,1.0,19.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,915 but shows $282,915 (54.7% difference)",False,True
1567,34,6,No,28.62,40,Salary,38729.6,250.0,Sales,Male,Married,2.0,11.0,Mail Check,No,False,MODERATE,True,"Expected $59,530 but shows $38,730 (34.9% difference)",False,True
1590,22,1,Yes,22.15,40,Salary,5072.0,250.0,Research,Male,Married,2.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $46,072 but shows $5,072 (89.0% difference)",False,True
1602,55,16,Yes,92.68,40,Salary,332774.4,83.0,Marketing,Female,Divorced,3.0,17.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $192,774 but shows $332,774 (72.6% difference)",True,False
1610,61,15,No,94.56,40,Salary,336684.8,12.0,Marketing,Male,Married,7.0,9.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $196,685 but shows $336,685 (71.2% difference)",True,False
1614,46,18,No,95.93,40,Salary,339534.4,20.0,Laboratory,Male,Married,7.0,12.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $199,534 but shows $339,534 (70.2% difference)",True,False
1621,48,15,No,91.36,40,Salary,330028.8,49.0,Marketing,Male,Married,6.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,029 but shows $330,029 (73.7% difference)",True,False
1622,38,4,No,93.6,40,Salary,334688.0,250.0,Human Resources,Female,Divorced,2.0,11.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $194,688 but shows $334,688 (71.9% difference)",True,True
1628,52,18,Yes,90.27,40,Salary,287761.6,69.0,Marketing,Male,Single,4.0,12.0,Mail Check,No,False,MAJOR,True,"Expected $187,762 but shows $287,762 (53.3% difference)",False,False
1631,40,6,Yes,28.28,40,Salary,37814.4,40.0,Marketing,Male,Married,7.0,8.0,Mail Check,No,False,MODERATE,True,"Expected $58,822 but shows $37,814 (35.7% difference)",False,False
1656,45,17,Yes,95.42,40,Salary,338473.6,31.0,Marketing,Female,Married,4.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $198,474 but shows $338,474 (70.5% difference)",True,False
1660,56,12,Yes,94.39,40,Salary,336331.2,11.0,Information Technology,Male,Married,5.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,331 but shows $336,331 (71.3% difference)",True,False
1665,44,5,No,93.89,40,Salary,335291.2,59.0,Information Technology,Female,Divorced,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,291 but shows $335,291 (71.7% difference)",True,False
1668,34,1,No,28.3,40,Salary,38064.0,11.0,Information Technology,Female,Divorced,3.0,10.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,864 but shows $38,064 (35.3% difference)",False,False
1681,52,5,No,93.89,40,Salary,335291.2,7.0,Research,Female,Divorced,8.0,6.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $195,291 but shows $335,291 (71.7% difference)",True,False
1686,46,7,Yes,33.89,40,Salary,41371.2,24.0,Research,Female,Divorced,6.0,19.0,Direct Deposit,No,False,MODERATE,True,"Expected $70,491 but shows $41,371 (41.3% difference)",False,False
1701,53,8,No,89.94,40,Salary,287075.2,24.0,Research,Female,Married,7.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,075 but shows $287,075 (53.5% difference)",False,False
1702,53,19,No,94.25,40,Salary,336040.0,28.0,Research,Female,Married,7.0,14.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $196,040 but shows $336,040 (71.4% difference)",True,False
1703,47,15,No,95.58,40,Salary,338806.4,49.0,Information Technology,Male,Single,1.0,16.0,Mail Check,No,False,MAJOR,True,"Expected $198,806 but shows $338,806 (70.4% difference)",True,False
1713,48,20,Yes,92.3,40,Salary,333384.0,49.0,Sales,Prefer Not to Answer,Single,7.0,8.0,Direct Deposit,No,False,MAJOR,True,"Expected $191,984 but shows $333,384 (73.7% difference)",True,False
1719,57,8,No,91.46,40,Salary,330236.8,16.0,Marketing,Female,Married,3.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,237 but shows $330,237 (73.6% difference)",True,False
1749,46,10,Yes,33.78,40,Salary,41142.4,79.0,Research,Female,Married,8.0,15.0,Mail Check,No,False,MODERATE,True,"Expected $70,262 but shows $41,142 (41.4% difference)",False,False
1752,51,10,Yes,88.48,40,Salary,284038.4,1.0,Human Resources,Female,Single,7.0,20.0,Mail Check,No,False,MAJOR,True,"Expected $184,038 but shows $284,038 (54.3% difference)",False,False
1755,34,6,No,28.13,40,Salary,37710.4,23.0,Manufacturing,Male,Single,5.0,20.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,510 but shows $37,710 (35.5% difference)",False,False
1756,39,9,No,86.67,40,Salary,280273.6,49.0,Laboratory,Prefer Not to Answer,Married,1.0,17.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,274 but shows $280,274 (55.5% difference)",False,False
1770,54,20,No,88.12,40,Salary,283289.6,8.0,Healthcare,Female,Single,1.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $183,290 but shows $283,290 (54.6% difference)",False,False
